id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,lat,long
MB1zqJ6W9Lf2FYsZDE1Wgw,tower-bar-los-angeles,Tower Bar,https://s3-media1.fl.yelpcdn.com/bphoto/bHHCnSIEbcxCI4BxIJRvGA/o.jpg,False,https://www.yelp.com/biz/tower-bar-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,241,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 34.09505, 'longitude': -118.37209}",[],$$$,"{'address1': '8358 W Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8358 W Sunset Blvd', 'Los Angeles, CA 90069']}",+13238486677,(323) 848-6677,5965.535649111593,34.09505,-118.37209
BK3Lpc9Az2lOcfyrWsaryw,marias-italian-kitchen-los-angeles,Maria's Italian Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/JXMC1XuKFcXIe6Qc3jDgaA/o.jpg,False,https://www.yelp.com/biz/marias-italian-kitchen-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,449,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 34.041194, 'longitude': -118.426917}","['pickup', 'delivery']",$$,"{'address1': '10761 Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['10761 Pico Blvd', 'Los Angeles, CA 90064']}",+13104413663,(310) 441-3663,9983.935012487358,34.041194,-118.426917
yXYdxJuqFG0hO_eWdgSQaQ,johnnys-bar-los-angeles-2,Johnny's Bar,https://s3-media2.fl.yelpcdn.com/bphoto/GagmgI0gIF1FsxAVvSZAVg/o.jpg,False,https://www.yelp.com/biz/johnnys-bar-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,265,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 34.121139, 'longitude': -118.206665}",[],$,"{'address1': '5006 York Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90042', 'country': 'US', 'state': 'CA', 'display_address': ['5006 York Blvd', 'Los Angeles, CA 90042']}",+13239820775,(323) 982-0775,12470.304432842924,34.121139,-118.206665
jziriUUdq4_dun_m32k6Dg,monty-bar-los-angeles,Monty Bar,https://s3-media2.fl.yelpcdn.com/bphoto/niCxjtugFlAVUIUaCTxyQQ/o.jpg,False,https://www.yelp.com/biz/monty-bar-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,204,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 34.0516873, 'longitude': -118.2666392}",[],$$,"{'address1': '1222 W 7th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['1222 W 7th St', 'Los Angeles, CA 90017']}",+12132286000,(213) 228-6000,5149.5784725796675,34.0516873,-118.2666392
t8rBy8EwBt1cYFdkAPc4Lw,the-house-of-machines-los-angeles,The House Of Machines,https://s3-media4.fl.yelpcdn.com/bphoto/JyxZm_VxWQgbfn0FVtQrLg/o.jpg,False,https://www.yelp.com/biz/the-house-of-machines-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,80,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 34.0343812038104, 'longitude': -118.231338858604}",['delivery'],$$,"{'address1': '2028 E 7th St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90021', 'country': 'US', 'state': 'CA', 'display_address': ['2028 E 7th St', 'Los Angeles, CA 90021']}",,,8830.239155113111,34.0343812038104,-118.231338858604
mTSI7bG_Sp7XxiVno0PM6w,hollywood-club-crawl-hollywood,Hollywood Club Crawl,https://s3-media1.fl.yelpcdn.com/bphoto/t4onFUZ8gxhbHgqphzi20Q/o.jpg,False,https://www.yelp.com/biz/hollywood-club-crawl-hollywood?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,293,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'clubcrawl', 'title': 'Club Crawl'}]",4.5,"{'latitude': 34.0998, 'longitude': -118.32648}",[],$,"{'address1': '', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['Hollywood, CA 90028']}",+13236676282,(323) 667-6282,4424.733221753789,34.0998,-118.32648
k7uDQ8CqreIA-Ez2v62-aQ,star-night-los-angeles,Star Night,https://s3-media4.fl.yelpcdn.com/bphoto/D8euDzPe0F8_y7hWCPFU7w/o.jpg,False,https://www.yelp.com/biz/star-night-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,110,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 34.06193, 'longitude': -118.3107}",['delivery'],$$,"{'address1': '3855 Wilshire Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3855 Wilshire Blvd', 'Los Angeles, CA 90010']}",+12132510099,(213) 251-0099,972.1432366705286,34.06193,-118.3107
_-jI35IyXFN4f_PENuaGig,tortilla-republic-west-hollywood-3,Tortilla Republic,https://s3-media3.fl.yelpcdn.com/bphoto/LdCfTfk1CnvLCKJEIzbgaA/o.jpg,False,https://www.yelp.com/biz/tortilla-republic-west-hollywood-3?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,935,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 34.081413, 'longitude': -118.385258}","['pickup', 'delivery']",$$$,"{'address1': '616 N Robertson Blvd', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['616 N Robertson Blvd', 'West Hollywood, CA 90069']}",+13106579888,(310) 657-9888,6282.913037973922,34.081413,-118.385258
hiJlbuDfwHtRskZnaOvcxw,the-irish-times-pub-and-restaurant-los-angeles-2,The Irish Times Pub & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/DCfGaB5DQNbFOLMJkebXww/o.jpg,False,https://www.yelp.com/biz/the-irish-times-pub-and-restaurant-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,235,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.0,"{'latitude': 34.02955, 'longitude': -118.4114}","['delivery', 'pickup']",$$,"{'address1': '3267 Motor Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3267 Motor Ave', 'Los Angeles, CA 90034']}",+13105599648,(310) 559-9648,9016.912949480096,34.02955,-118.4114
FAW0X9xZIGsxiIX1JfArgQ,the-cat-and-fiddle-restaurant-and-pub-hollywood,The Cat & Fiddle Restaurant & Pub,https://s3-media2.fl.yelpcdn.com/bphoto/sjxfX3oCG6uyRFMpPTNBjA/o.jpg,False,https://www.yelp.com/biz/the-cat-and-fiddle-restaurant-and-pub-hollywood?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,209,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 34.08472, 'longitude': -118.33824}",['delivery'],$$,"{'address1': '742 N Highland Ave', 'address2': None, 'address3': '', 'city': 'Hollywood', 'zip_code': '90038', 'country': 'US', 'state': 'CA', 'display_address': ['742 N Highland Ave', 'Hollywood, CA 90038']}",+13234683800,(323) 468-3800,3013.183006067216,34.08472,-118.33824
tOAOJoMNikRRMM_ZpILAPw,accomplice-bar-los-angeles,Accomplice Bar,https://s3-media1.fl.yelpcdn.com/bphoto/EeGJmJzM5v6p0X4_sjE5sw/o.jpg,False,https://www.yelp.com/biz/accomplice-bar-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,123,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.5,"{'latitude': 34.0044153, 'longitude': -118.4310809}",[],$$,"{'address1': '3811 Grand View Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['3811 Grand View Blvd', 'Los Angeles, CA 90066']}",+13105747610,(310) 574-7610,11944.483601790429,34.0044153,-118.4310809
6IJQg_88VaB30Bl-DbbTEQ,mauros-cafe-los-angeles-2,Mauro's Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/zyCKn3jYdGDFuygMnlL1Nw/o.jpg,False,https://www.yelp.com/biz/mauros-cafe-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,176,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 34.0834770202637, 'longitude': -118.366485595703}",['delivery'],$$,"{'address1': '8112 Melrose Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['8112 Melrose Ave', 'Los Angeles, CA 90046']}",+13236532874,(323) 653-2874,4814.803414076274,34.0834770202637,-118.366485595703
i8kg8ZD2MZW2UtCck3wiYQ,kruang-tedd-los-angeles-4,Kruang Tedd,https://s3-media3.fl.yelpcdn.com/bphoto/TOk8veB_Hr8OGmFTiUQEVw/o.jpg,False,https://www.yelp.com/biz/kruang-tedd-los-angeles-4?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,212,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 34.10198, 'longitude': -118.30246}","['delivery', 'pickup']",$$,"{'address1': '5151 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['5151 Hollywood Blvd', 'Los Angeles, CA 90027']}",+13236679800,(323) 667-9800,4828.553983406903,34.10198,-118.30246
D6_mb0MZdAVvfmwYOFHK-A,ysabel-west-hollywood,Ysabel,https://s3-media2.fl.yelpcdn.com/bphoto/d3aWRLo9I9Dto_qhOpe-Dg/o.jpg,False,https://www.yelp.com/biz/ysabel-west-hollywood?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,923,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 34.088527, 'longitude': -118.361878}",[],$$$,"{'address1': '945 N Fairfax Ave', 'address2': '', 'address3': '', 'city': 'West Hollywood', 'zip_code': '90046', 'country': 'US', 'state': 'CA', 'display_address': ['945 N Fairfax Ave', 'West Hollywood, CA 90046']}",+13233662940,(323) 366-2940,4783.225436427367,34.088527,-118.361878
IvQwD8i39bG1vltphrhkpA,bang-bang-room-los-angeles,BANG BANG ROOM,https://s3-media4.fl.yelpcdn.com/bphoto/pt_pW2MtjA0QEZOfW92gVQ/o.jpg,False,https://www.yelp.com/biz/bang-bang-room-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,112,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 34.0450032322294, 'longitude': -118.252923754359}",[],$$,"{'address1': '221 W 7th St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['221 W 7th St', 'Los Angeles, CA 90014']}",+12132780471,(213) 278-0471,6573.013369712754,34.0450032322294,-118.252923754359
4xvuYoCRCdDBCvcGALUO3g,korea-bbq-house-los-angeles,Korea BBQ House,https://s3-media2.fl.yelpcdn.com/bphoto/1wk7PxSSB9_AAsUfGdzhnQ/o.jpg,False,https://www.yelp.com/biz/korea-bbq-house-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,222,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,"{'latitude': 34.04982, 'longitude': -118.242202002803}",['delivery'],$$,"{'address1': '123 S Onizuka St', 'address2': 'Ste 302', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['123 S Onizuka St', 'Ste 302', 'Los Angeles, CA 90012']}",+12136801826,(213) 680-1826,7410.7364724018325,34.04982,-118.242202002803
3Pd3knaB6HW1-0TXXVyiuA,rosaline-west-hollywood-2,Rosaline,https://s3-media3.fl.yelpcdn.com/bphoto/9wF18DDZdTyAsmd_tiyoQw/o.jpg,False,https://www.yelp.com/biz/rosaline-west-hollywood-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,770,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 34.0825699, 'longitude': -118.37588}","['delivery', 'restaurant_reservation']",$$$,"{'address1': '8479 Melrose Ave', 'address2': '', 'address3': None, 'city': 'West Hollywood', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['8479 Melrose Ave', 'West Hollywood, CA 90069']}",+13232979500,(323) 297-9500,5535.873812443617,34.0825699,-118.37588
Dd9v6BA9GdJOAg-FaT-hMA,songbird-cafe-los-angeles,Songbird Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/exDAGPprbHe3NEuZUTQfGA/o.jpg,False,https://www.yelp.com/biz/songbird-cafe-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,66,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 34.0643, 'longitude': -118.23661}",[],,"{'address1': '900 N Broadway', 'address2': 'Ste 1050', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90012', 'country': 'US', 'state': 'CA', 'display_address': ['900 N Broadway', 'Ste 1050', 'Los Angeles, CA 90012']}",+12132657779,(213) 265-7779,7783.162816408605,34.0643,-118.23661
FT2L1g-qXKb8Kh6xJ2CLjA,hop-merchants-bottle-shop-and-taproom-los-angeles,Hop Merchants Bottle Shop & Taproom,https://s3-media3.fl.yelpcdn.com/bphoto/_VATI-cJw6N9aiQ3rH1PVg/o.jpg,False,https://www.yelp.com/biz/hop-merchants-bottle-shop-and-taproom-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,58,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pubs', 'title': 'Pubs'}]",5.0,"{'latitude': 34.16111, 'longitude': -118.37284}",[],,"{'address1': '5013 Lankershim Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '91601', 'country': 'US', 'state': 'CA', 'display_address': ['5013 Lankershim Blvd', 'Los Angeles, CA 91601']}",+18189274071,(818) 927-4071,12038.064007531957,34.16111,-118.37284
dPgVG1nGSUONC0IViu5Phg,mariscos-los-lechugas-los-angeles,Mariscos Los Lechugas,https://s3-media2.fl.yelpcdn.com/bphoto/vSCRd458KauiKBo4qtrKRA/o.jpg,False,https://www.yelp.com/biz/mariscos-los-lechugas-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,70,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 34.08928, 'longitude': -118.16793}",['delivery'],$,"{'address1': '5244 S Huntington Dr', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90032', 'country': 'US', 'state': 'CA', 'display_address': ['5244 S Huntington Dr', 'Los Angeles, CA 90032']}",+13235373234,(323) 537-3234,14455.543633162386,34.08928,-118.16793
byuWxWTmdw-vfJw29B9MoA,meet-in-paris-culver-city,Meet in Paris,https://s3-media1.fl.yelpcdn.com/bphoto/CRCWN_k_gsGog-oirME2iQ/o.jpg,False,https://www.yelp.com/biz/meet-in-paris-culver-city?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,1484,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 34.0219647, 'longitude': -118.3962699}",['delivery'],$$,"{'address1': '9727 Culver Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9727 Culver Blvd', 'Culver City, CA 90232']}",+13108158222,(310) 815-8222,8205.186322670295,34.0219647,-118.3962699
L95iQyXrXFgYdfD_IIxmbw,locala-los-angeles,Locala,https://s3-media1.fl.yelpcdn.com/bphoto/yV-ylXwWKS7Oao7ZOu9alg/o.jpg,False,https://www.yelp.com/biz/locala-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,88,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 34.0519387, 'longitude': -118.2675999}",['delivery'],,"{'address1': '1256 W 7th St', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['1256 W 7th St', 'Los Angeles, CA 90017']}",+12136321210,(213) 632-1210,5069.328316323377,34.0519387,-118.2675999
9Cv_Xq_e0gikKzG0SFpRBw,the-powder-room-los-angeles-2,The Powder Room,https://s3-media2.fl.yelpcdn.com/bphoto/KAxrzySrVHPJAn6eiljDsA/o.jpg,False,https://www.yelp.com/biz/the-powder-room-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,69,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 34.1000529, 'longitude': -118.3294078}",[],$$,"{'address1': '1606 N Cahuenga Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1606 N Cahuenga Blvd', 'Los Angeles, CA 90028']}",+13234695001,(323) 469-5001,4340.348224940332,34.1000529,-118.3294078
DWMo-335d0hTevj3Yiycaw,secret-bar-and-grill-los-angeles,Secret Bar & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/6zRVIIC1Qzy1EagDyktFVw/o.jpg,False,https://www.yelp.com/biz/secret-bar-and-grill-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,304,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 34.1020164489746, 'longitude': -118.332511901855}","['delivery', 'pickup']",$$,"{'address1': '6541 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6541 Hollywood Blvd', 'Los Angeles, CA 90028']}",+13234635156,(323) 463-5156,4610.672370637558,34.1020164489746,-118.332511901855
uE7I0tn8B5ws0aUOfflKUw,bar-henry-los-angeles,Bar Henry,https://s3-media2.fl.yelpcdn.com/bphoto/IUToLYtnto7Z93LqQzCxAw/o.jpg,False,https://www.yelp.com/biz/bar-henry-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,73,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 34.069037, 'longitude': -118.2507193}",[],$$,"{'address1': '1228 W Sunset Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1228 W Sunset Blvd', 'Los Angeles, CA 90026']}",+12139887208,(213) 988-7208,6561.346041855027,34.069037,-118.2507193
CBYwPYYEFbpCefJ4rdiyPw,lost-property-bar-hollywood,Lost Property Bar,https://s3-media3.fl.yelpcdn.com/bphoto/OAtogGRtawFaLBo5EiP3Rg/o.jpg,False,https://www.yelp.com/biz/lost-property-bar-hollywood?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,206,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 34.1019182, 'longitude': -118.3265039}",['delivery'],$$,"{'address1': '1704 N Vine St', 'address2': '', 'address3': '', 'city': 'Hollywood', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1704 N Vine St', 'Hollywood, CA 90028']}",+13239874445,(323) 987-4445,4509.626515050912,34.1019182,-118.3265039
gB-8O-wXzOvEzwROmPp7Kw,petite-taqueria-los-angeles,Petite Taqueria,https://s3-media2.fl.yelpcdn.com/bphoto/wXxsfNyRy7LDvyNKi1Bnrg/o.jpg,False,https://www.yelp.com/biz/petite-taqueria-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,222,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 34.0850581, 'longitude': -118.3766249}",['delivery'],$$,"{'address1': '755 N La Cienega Blvd', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90069', 'country': 'US', 'state': 'CA', 'display_address': ['755 N La Cienega Blvd', 'Los Angeles, CA 90069']}",+13108557223,(310) 855-7223,5743.272619224842,34.0850581,-118.3766249
Gxcf0ObLGyk3BOkfpE2v6Q,nest-los-angeles-3,Nest,https://s3-media1.fl.yelpcdn.com/bphoto/b8UkvTusYD09dMCwzQzlrw/o.jpg,False,https://www.yelp.com/biz/nest-los-angeles-3?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,139,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 34.0451865, 'longitude': -118.2666638}",['delivery'],$$$,"{'address1': '900 W Olympic Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90015', 'country': 'US', 'state': 'CA', 'display_address': ['900 W Olympic Blvd', 'Los Angeles, CA 90015']}",+12137438824,(213) 743-8824,5360.708358460215,34.0451865,-118.2666638
MKzpvCubZUrS3WKa9NIgdQ,n10-los-angeles-los-angeles,n10 Los Angeles,https://s3-media4.fl.yelpcdn.com/bphoto/yaqYKotnB_bIg2H0ekM7ng/o.jpg,False,https://www.yelp.com/biz/n10-los-angeles-los-angeles?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,178,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 34.072889, 'longitude': -118.3745502}",['delivery'],$$$,"{'address1': '8436 W 3rd St', 'address2': 'Ste 100', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['8436 W 3rd St', 'Ste 100', 'Los Angeles, CA 90048']}",+13235910599,(323) 591-0599,5056.136435082397,34.072889,-118.3745502
E8FpTUuKNLLT6JE0un_4_A,bootleg-theater-los-angeles-2,Bootleg Theater,https://s3-media2.fl.yelpcdn.com/bphoto/bx73OkpFmiEiBvPb2cqpUg/o.jpg,False,https://www.yelp.com/biz/bootleg-theater-los-angeles-2?adjust_creative=RcgHbddTcn3KwStROU-gAQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RcgHbddTcn3KwStROU-gAQ,256,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'theater', 'title': 'Performing Arts'}]",3.5,"{'latitude': 34.06717, 'longitude': -118.27221}",[],$,"{'address1': '2220 Beverly Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90057', 'country': 'US', 'state': 'CA', 'display_address': ['2220 Beverly Blvd', 'Los Angeles, CA 90057']}",+12133893856,(213) 389-3856,4568.784353091086,34.06717,-118.27221
