Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,Lat,Long
5855081,1/23/2020,328,21,Topanga,2177,33,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DE SOTO,VENTURA                      FY,,34.1681,-118.5882
5855703,1/23/2020,2120,20,Olympic,2079,48,M,H,22,Driving Under Influence,M,21200.5VC,DUI ALCOHOL/DRUGS ON BICYCLE,PICO,MORELAND,,34.0457,-118.2878
5854869,1/22/2020,2127,10,West Valley,1078,27,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HAYVENHURST,101                          FY,,34.1613,-118.4917
201105008,1/24/2020,1130,11,Northeast,1177,29,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,2000 N  FIGUEROA                     ST,,,34.0884,-118.2258
5855249,1/23/2020,330,11,Northeast,1127,45,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6100    YORK                         BL,,,34.12,-118.1893
201305331,1/24/2020,1435,13,Newton,1325,56,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CENTRAL,33RD                         ST,,34.0138,-118.2565
5853714,1/21/2020,2017,15,N Hollywood,1501,32,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,7700    FULTON                       AV,,,34.21,-118.4229
5853671,1/21/2020,1530,7,Wilshire,705,36,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WARING,ALTA VISTA                   BL,,34.0853,-118.3474
201305342,1/24/2020,1500,13,Newton,1323,37,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,2200    GRIFFITH                     AV,,,34.0232,-118.2554
190624635,12/4/2019,1725,6,Hollywood,636,22,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,MC CADDEN                    PL,YUCCA,,34.1032,-118.3374
201405095,1/4/2020,1317,14,Pacific,1412,47,M,W,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,OCEAN FRONT                  WK,MARKET,,33.9933,-118.4765
5853087,1/21/2020,105,4,Hollenbeck,439,46,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1800    LANSDOWNE                    AV,,,34.0623,-118.1761
190624668,12/14/2019,2205,6,Hollywood,637,22,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
5851812,1/19/2020,740,20,Olympic,2029,47,M,W,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,3100    WILSHIRE                     BL,,,34.0652,-118.2878
5852657,1/20/2020,1912,19,Mission,1977,57,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,13200    BRANFORD                     ST,,,34.2338,-118.4301
201305234,1/16/2020,845,13,Newton,1307,42,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,7TH,GLADYS,,34.0385,-118.2437
5851258,1/18/2020,1736,3,Southwest,317,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,VERMONT                      AV,,34.0349,-118.2959
200105539,1/19/2020,1135,1,Central,147,59,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SAN PEDRO,WINSTON,,34.045,-118.2435
201405084,1/3/2020,1615,14,Pacific,1412,46,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,BREEZE,OCEAN FRONT                  WK,,33.9903,-118.4761
5853165,1/21/2020,510,3,Southwest,395,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,42ND                         ST,WESTERN,,34.0073,-118.3089
5855654,1/23/2020,2020,13,Newton,1317,25,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ALAMEDA,15TH                         ST,,34.0236,-118.2393
5853769,1/21/2020,1855,15,N Hollywood,1525,45,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6400    LANKERSHIM                   BL,,,34.1826,-118.3916
5852057,1/19/2020,1905,10,West Valley,1018,55,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SHERMAN                      WY,WOODLEY                      AV,,34.2012,-118.4837
5853910,1/21/2020,2345,5,Harbor,585,28,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GAFFEY,38TH                         ST,,33.7243,-118.2963
5855847,1/23/2020,2310,14,Pacific,1444,30,M,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,LINCOLN,MAXELLA,,33.9857,-118.4435
201305335,1/24/2020,1430,13,Newton,1325,58,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CENTRAL                      AV,33RD                         ST,,34.0138,-118.2565
5853685,1/21/2020,1740,14,Pacific,1494,35,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,7300    WORLD  WAYWEST,,,33.942,-118.4095
201305338,1/23/2020,1430,13,Newton,1303,41,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,1100 E  10TH                         ST,,,34.0326,-118.2466
201405085,1/3/2020,1820,14,Pacific,1488,59,M,B,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,RAMSGATE,MANCHESTER,,33.9599,-118.3826
190624664,12/11/2019,1945,6,Hollywood,636,58,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6400    YUCCA                        ST,,,34.104,-118.3297
5856124,1/24/2020,238,1,Central,191,22,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,HARBOR                       FY,,34.0384,-118.2738
5850964,1/18/2020,615,19,Mission,1999,52,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SATICOY,WOODMAN,,34.2095,-118.4309
5851738,1/19/2020,300,15,N Hollywood,1553,34,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,4600    TUJUNGA                      AV,,,34.157,-118.3792
5852033,1/19/2020,1755,10,West Valley,1018,44,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,15700    SATICOY                      ST,,,34.2085,-118.4749
201305159,1/21/2020,1550,13,Newton,1362,33,F,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,4800    AVALON                       BL,,,33.9981,-118.2697
200804786,1/15/2020,1950,8,West LA,842,60,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WILSHIRE                     BL,BARRY,,34.0501,-118.4601
5851870,1/19/2020,815,14,Pacific,1489,37,M,W,22,Driving Under Influence,F,23153(F)VC,DUI OF A DRUG CAUSING INJURY,CENTURY                      BL,LA CIENEGA                   BL,,33.9454,-118.3701
5851239,1/18/2020,1725,12,77th Street,1213,38,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,52ND,WESTERN,,33.9951,-118.3089
200804797,1/17/2020,1455,8,West LA,883,46,M,H,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL,TENNESSEE                    AV,PONTIUS                      AV,,34.0379,-118.4381
5853857,1/21/2020,2045,18,Southeast,1831,51,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,800 W  123RD                        ST,,,33.9212,-118.2897
190624677,12/14/2019,2230,6,Hollywood,637,22,M,O,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
5852232,1/20/2020,50,9,Van Nuys,901,27,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SATICOY,FIRMAMENT,,34.2083,-118.4729
190624647,12/7/2019,1745,6,Hollywood,668,38,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,WILSON,SUNSET                       BL,,34.0944,-118.3125
201604928,1/22/2020,1545,16,Foothill,1635,35,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,ORCAS                        ST,PASADENA,,34.2696,-118.3595
5853127,1/21/2020,104,15,N Hollywood,1599,27,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CAHUENGA,CERRITOS                     PL,,34.1284,-118.3568
5855040,1/23/2020,202,15,N Hollywood,1566,41,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CAMPO DE CAHUENGA            WY,LANKERSHIM,,34.1497,-118.3694
190624679,12/14/2019,2125,6,Hollywood,637,23,F,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
5856855,1/24/2020,2218,12,77th Street,1259,70,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,CENTRAL,FLORENCE,,33.9748,-118.2564
200105541,1/18/2020,2020,1,Central,156,43,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH,SAN JULIAN,,34.0446,-118.245
5856318,1/24/2020,1105,1,Central,127,40,M,O,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,100 N  LOS ANGELES                  ST,,,34.0515,-118.2424
5850904,1/18/2020,250,14,Pacific,1405,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,NATIONAL                     BL,,34.0306,-118.4134
200804801,1/17/2020,1200,8,West LA,851,41,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA                 BL,BUNDY,,34.0401,-118.4644
5851703,1/19/2020,157,6,Hollywood,669,38,F,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,101,SANTA MONICA,,34.0929,-118.3048
5855879,1/24/2020,218,11,Northeast,1177,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,RIVERSIDE                    DR,ELMGROVE                     ST,,34.0884,-118.2258
5855068,1/23/2020,236,4,Hollenbeck,442,36,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,STATE                        ST,,34.0568,-118.2161
5851820,1/19/2020,700,15,N Hollywood,1503,25,M,B,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,SHERMAN                      WY,HOLLYWOOD                    FY,,34.2012,-118.4035
5856759,1/24/2020,2202,15,N Hollywood,1524,35,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,VICTORY                      BL,HOLLYWOOD                    FY,,34.1867,-118.4013
5853875,1/21/2020,2116,10,West Valley,1079,30,F,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,HASKELL,VENTURA                      FY,,34.157,-118.4749
5856906,1/25/2020,21,4,Hollenbeck,445,27,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GOLDEN STATE                 FY,EUCLID,,34.0553,-118.2079
190624639,12/4/2019,1600,6,Hollywood,643,53,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,HAWTHORN,DETROIT,,34.0998,-118.3456
5856892,1/25/2020,5,4,Hollenbeck,428,29,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,WARWICK,MARTIN,,34.0808,-118.1738
5851791,1/19/2020,612,20,Olympic,2091,27,M,O,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,SANTA MONICA                 FY,ARLINGTON,,34.0372,-118.3177
190624672,12/14/2019,2225,6,Hollywood,647,20,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,EL CENTRO,SUNSET                       BL,,34.098,-118.3237
5850910,1/18/2020,315,6,Hollywood,669,23,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,5400    SANTA MONICA                 BL,,,34.0929,-118.3048
201305343,1/24/2020,1500,13,Newton,1323,41,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,2200    GRIFFITH                     AV,,,34.0232,-118.2554
5850826,1/18/2020,34,1,Central,158,29,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ALAMEDA,PALMETTO,,34.0399,-118.2383
200604907,12/13/2019,2105,6,Hollywood,647,24,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1600 N  EL CENTRO                    AV,,,34.0998,-118.3237
201305095,1/20/2020,1100,13,Newton,1352,60,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WALL                         ST,VERNON                       AV,,34.0039,-118.2717
5852068,1/19/2020,1920,12,77th Street,1273,46,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MANCHESTER                   AV,GRAMERCY,,33.96,-118.3134
5857017,1/25/2020,412,1,Central,191,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,FIGUEROA,23RD,,34.0388,-118.2717
5854893,1/22/2020,2100,9,Van Nuys,935,36,M,O,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,6200    SYLMAR                       AV,,,34.1827,-118.4465
201305330,1/24/2020,1502,13,Newton,1323,49,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CENTRAL,25TH                         ST,,34.0197,-118.2546
5854350,1/22/2020,1256,19,Mission,1921,32,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,15200    REX                          ST,,,34.3003,-118.4639
5855818,1/23/2020,2230,6,Hollywood,646,25,F,B,18,Drunkeness,M,647(F)PC,"DISORD CONDUCT:UI/DRUG, ALCOHOL",SUNSET,CAHUENGA,,34.098,-118.3295
190624669,12/14/2019,2230,6,Hollywood,647,23,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1600 N  EL CENTRO                    AV,,,34.0998,-118.3237
190624655,12/6/2019,1555,6,Hollywood,644,48,M,B,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,LA BREA                      AV,SUNSET                       BL,,34.098,-118.3441
5856729,1/24/2020,2030,19,Mission,1982,40,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,COLUMBUS,GRESHAM,,34.2309,-118.4656
190624684,12/14/2019,2355,6,Hollywood,637,26,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
201105007,1/23/2020,1330,11,Northeast,1158,49,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,FIGUEROA,AVENUE 37,,34.0907,-118.2121
5853794,1/21/2020,2120,13,Newton,1363,21,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,49TH,SAN PEDRO,,33.9983,-118.2608
200804793,1/17/2020,750,8,West LA,849,49,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,8700 W  OLYMPIC                      BL,,,34.0594,-118.3814
190624687,12/13/2019,2120,6,Hollywood,637,25,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
201305157,1/21/2020,1530,13,Newton,1377,60,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5500    COMPTON                      AV,,,33.993,-118.2478
5856971,1/25/2020,239,15,N Hollywood,1562,27,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LAUREL CANYON                BL,VENTURA,,34.1544,-118.3965
5852727,1/20/2020,2100,15,N Hollywood,1519,62,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,6400    CLEON                        AV,,,34.1867,-118.3681
5852119,1/19/2020,2130,19,Mission,1963,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,PLUMMER,CEDROS,,34.2427,-118.4535
200204912,10/10/2019,1405,2,Rampart,246,22,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,6TH,PARK VIEW,,34.0598,-118.2734
201305326,1/24/2020,1555,13,Newton,1377,60,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,5500    COMPTON                      AV,,,33.993,-118.2478
190624680,12/14/2019,2200,6,Hollywood,637,26,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
5852682,1/20/2020,1830,3,Southwest,355,27,F,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,JEFFERSON,WESTERN,,34.0256,-118.3089
5853049,1/21/2020,15,16,Foothill,1623,25,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DE HAVEN,PIERCE,,34.2701,-118.4094
5851825,1/19/2020,900,14,Pacific,1456,40,M,H,22,Driving Under Influence,M,23152(B)VC,DRUNK DRIVING .10 OR ABOVE,12500    HAWTHORNE                    BL,,,33.9955,-118.421
201305160,1/21/2020,1610,13,Newton,1331,32,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,100 E  29TH                         ST,,,34.0225,-118.2702
202104915,1/19/2020,1030,21,Topanga,2189,49,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,JUMILLA,VENTURA,,34.173,-118.5639
201405091,1/3/2020,1830,14,Pacific,1488,65,M,B,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,MANCHESTER,RAMSGATE,,33.9599,-118.3826
190624632,12/19/2019,115,6,Hollywood,647,42,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,VISTA DEL MAR,EL CENTRO,,34.1005,-118.3237
200804800,1/17/2020,1110,8,West LA,851,54,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,BELOIT,SANTA MONICA,,34.0375,-118.4622
5855726,1/23/2020,2220,14,Pacific,1444,37,F,F,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LINCOLN,MAXELLA,,33.9857,-118.4435
5855662,1/23/2020,2040,14,Pacific,1444,23,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,DEL REY,BEACH,,33.986,-118.4428
5854971,1/22/2020,2040,13,Newton,1371,47,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,54TH                         ST,BROADWAY,,33.9933,-118.2783
5850905,1/18/2020,234,4,Hollenbeck,487,47,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,5SOUTHBOUND                  FY,INDIANA,,34.0276,-118.2146
5855127,1/23/2020,223,4,Hollenbeck,401,30,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HARBOR                       FY,AVENUE 43,,34.0898,-118.2075
5852271,1/20/2020,145,16,Foothill,1681,21,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HOLLYWOOD                    FY,VICTORY,,34.2251,-118.4039
200805016,1/20/2020,1555,8,West LA,883,37,F,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,PONTIUS,TENNESSEE,,34.0384,-118.4372
190624676,12/14/2019,2245,6,Hollywood,637,24,F,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,6000    HOLLYWOOD                    BL,,,34.103,-118.3225
200105377,1/18/2020,2040,1,Central,157,36,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC,TOWNE,5TH,,34.0412,-118.2436
5856905,1/24/2020,2215,19,Mission,1934,23,M,H,17,Liquor Laws,M,25662(A)BP,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,11100 N  SEPULVEDA                    BL,,,34.2747,-118.4696
200804785,1/15/2020,1930,8,West LA,842,25,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WILSHIRE                     BL,BARRY,,34.0501,-118.4601
201405427,1/25/2020,1535,14,Pacific,1431,29,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,OCEAN FRONT                  WK,WASHINGTON,,33.988,-118.4703
200804796,1/17/2020,1740,8,West LA,899,38,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,8600    BEVERLYWOOD                  ST,,,34.036,-118.3791
5845458,1/12/2020,300,15,N Hollywood,1546,24,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MAGNOLIA                     BL,HOLLYWOOD                    FY,,34.1649,-118.3828
5851370,1/18/2020,2215,19,Mission,1979,56,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,OTTOMAN                      ST,BARTEE                       AV,,34.2364,-118.4177
201305327,1/24/2020,1525,13,Newton,1365,48,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,1300 E  VERNON                       AV,,,34.0039,-118.2521
5851923,1/19/2020,1312,10,West Valley,1027,34,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,BALBOA,SHERMAN                      WY,,34.2012,-118.5011
201305334,1/24/2020,1435,13,Newton,1325,65,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CENTRAL                      AV,33RD                         ST,,34.0138,-118.2565
5852221,1/19/2020,2310,14,Pacific,1494,29,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,LA CIENEGA                   BL,LENNOX                       BL,,33.942,-118.4095
201305344,1/24/2020,350,13,Newton,1373,40,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,1000 E  55TH                         ST,,,33.9925,-118.2579
5845201,1/11/2020,2035,13,Newton,1309,23,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,OLYMPIC,ELWOOD,,34.0267,-118.2359
5852165,1/19/2020,2025,17,Devonshire,1764,46,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,DEVONSHIRE,TUNNEY,,34.2573,-118.558
5852404,1/20/2020,905,11,Northeast,1162,29,M,H,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,1500 N  VERMONT                      AV,,,34.0982,-118.2918
5853418,1/21/2020,1245,14,Pacific,1494,49,M,W,22,Driving Under Influence,F,23153(F)VC,DUI OF A DRUG CAUSING INJURY,300    WORLD WAY,,,33.944,-118.4073
5855840,1/24/2020,5,16,Foothill,1689,29,M,H,16,Narcotic Drug Laws,F,4573PC,BRING/SEND NARC/CONT SUBS/ALCOHOL TO JAIL,12700    OSBORNE                      ST,,,34.2226,-118.3713
5856776,1/24/2020,2132,13,Newton,1395,31,M,B,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,FLORENCE,CENTRAL,,33.9748,-118.2564
5856990,1/25/2020,155,1,Central,191,31,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,SANTA MONICA                 FY,LA BREA,,34.0388,-118.2717
5857045,1/25/2020,438,18,Southeast,1822,57,M,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,GRAND                        AV,CENTURY                      BL,,33.9456,-118.2803
5859745,1/28/2020,1400,9,Van Nuys,923,45,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,KITTRIDGE,VAN NUYS,,34.1907,-118.4487
190624689,12/14/2019,2235,6,Hollywood,647,27,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,EL CENTRO,SUNSET                       BL,,34.098,-118.3237
200205519,1/29/2020,1340,2,Rampart,203,32,M,H,17,Liquor Laws,I,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,4000    MONROE                       ST,,,34.0856,-118.2845
5862460,1/31/2020,752,1,Central,162,29,M,W,22,Driving Under Influence,F,23153(F)VC,DUI OF A DRUG CAUSING INJURY,7TH                          ST,OLIVE                        ST,,34.0473,-118.2566
5862859,1/31/2020,1945,1,Central,182,33,F,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1200 S  FIGUEROA                     ST,,,34.0423,-118.2666
5862027,1/31/2020,30,15,N Hollywood,1513,33,M,H,22,Driving Under Influence,M,23152(F)VC,DUI OF ANY DRUG,SHERMAN                      WY,WHITSETT,,34.2012,-118.4052
200805141,1/22/2020,1515,8,West LA,882,28,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,CORINTH                      AV,PICO                         BL,,34.0347,-118.4397
5857018,1/25/2020,300,6,Hollywood,646,35,F,B,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,MCCADDEN,SUNSET,,34.0987,-118.3337
201305714,1/30/2020,200,13,Newton,1325,57,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,32ND                         ST,CENTRAL                      AV,,34.0143,-118.2565
5856926,1/25/2020,25,11,Northeast,1141,35,M,W,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,LOS FELIZ,VERMONT,,34.1111,-118.2918
5862944,1/31/2020,2127,8,West LA,853,38,M,H,22,Driving Under Influence,F,23153(A)VC,DUI ALCOHOL CAUSING INJURY,SANTA MONICA                 FY,SANTA MONICA                 BL,,34.0452,-118.4529
5702684,2/1/2020,220,20,Olympic,2097,38,M,W,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ARAPAHOE                     ST,20TH                         ST,,34.0385,-118.2959
200205256,1/19/2020,1205,2,Rampart,248,43,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1400 W  3RD                          ST,,,34.0583,-118.2616
5861057,1/29/2020,1835,20,Olympic,2041,24,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,1000 S  NORTON                       AV,,,34.0539,-118.3207
5857796,1/26/2020,313,2,Rampart,212,36,M,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,ROSEWOOD,NEW HAMPSHIRE,,34.08,-118.2881
5863383,2/1/2020,255,10,West Valley,1049,44,F,H,22,Driving Under Influence,M,23152(A)VC,DRUNK DRIVING ALCOHOL/DRUGS,HAVENHURST,VENTURA                      FY,,34.1757,-118.4846
